,url,title,author,num_ratings,avg_rating
620,https://www.goodreads.com/book/show/20758104-the-knife-of-never-letting-go,"The Knife of Never Letting Go (Chaos Walking, #1)",Patrick Ness,"158,553", 3.97 
621,https://www.goodreads.com/book/show/59219.The_Talisman,"The Talisman (The Talisman, #1)",Stephen King,"109,033", 4.13 
622,https://www.goodreads.com/book/show/14935.Sense_and_Sensibility,Sense and Sensibility,Jane Austen,"975,243", 4.08 
623,https://www.goodreads.com/book/show/10441.The_Memory_Keeper_s_Daughter,The Memory Keeper's Daughter,Kim Edwards,"565,313", 3.68 
624,https://www.goodreads.com/book/show/8492825-where-she-went,"Where She Went (If I Stay, #2)",Gayle Forman,"261,102", 4.02 
625,https://www.goodreads.com/book/show/121749.Prince_Caspian,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,"358,342", 3.97 
626,https://www.goodreads.com/book/show/2536134.Gone,"Gone (Gone, #1)",Michael  Grant,"182,346", 3.86 
627,https://www.goodreads.com/book/show/15622.Native_Son,Native Son,Richard Wright,"91,486", 3.99 
628,https://www.goodreads.com/book/show/7304203-shadowfever,"Shadowfever (Fever, #5)",Karen Marie Moning,"99,376", 4.40 
629,https://www.goodreads.com/book/show/1617.Night,"Night  (The Night Trilogy, #1)",Elie Wiesel,"993,017", 4.34 
630,https://www.goodreads.com/book/show/682804.The_Killer_Angels,"The Killer Angels (The Civil War Trilogy, #2)",Michael Shaara,"76,147", 4.31 
631,https://www.goodreads.com/book/show/110737.Seabiscuit,Seabiscuit: An American Legend,Laura Hillenbrand,"148,799", 4.20 
632,https://www.goodreads.com/book/show/112750.Darkfever,"Darkfever (Fever, #1)",Karen Marie Moning,"161,364", 4.07 
633,https://www.goodreads.com/book/show/3867.The_History_of_Love,The History of Love,Nicole Krauss,"123,721", 3.92 
634,https://www.goodreads.com/book/show/17841.Foucault_s_Pendulum,Foucault's Pendulum,Umberto Eco,"60,555", 3.90 
635,https://www.goodreads.com/book/show/415.Gravity_s_Rainbow,Gravity's Rainbow,Thomas Pynchon,"39,760", 3.96 
636,https://www.goodreads.com/book/show/78433.The_Blind_Assassin,The Blind Assassin,Margaret Atwood,"137,828", 3.95 
637,https://www.goodreads.com/book/show/41219.Possession,Possession,A.S. Byatt,"74,464", 3.87 
638,https://www.goodreads.com/book/show/13206760-scarlet,"Scarlet (The Lunar Chronicles, #2)",Marissa Meyer,"322,723", 4.27 
639,https://www.goodreads.com/book/show/17332218-words-of-radiance,"Words of Radiance (The Stormlight Archive, #2)",Brandon Sanderson,"218,118", 4.74 
640,https://www.goodreads.com/book/show/547094.I_Am_Legend_and_Other_Stories,I Am Legend and Other Stories,Richard Matheson,"120,276","really liked it
 4.00 "
641,https://www.goodreads.com/book/show/7869.The_Bourne_Identity,"The Bourne Identity (Jason Bourne, #1)",Robert Ludlum,"402,064", 4.03 
642,https://www.goodreads.com/book/show/38311414-house-of-sand-and-fog,House of Sand and Fog,Andre Dubus III,"126,989", 3.85 
643,https://www.goodreads.com/book/show/22299763-crooked-kingdom,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,"214,710", 4.58 
644,https://www.goodreads.com/book/show/24768.Pretties,"Pretties (Uglies, #2)",Scott Westerfeld,"235,546", 3.85 
645,https://www.goodreads.com/book/show/2767.A_People_s_History_of_the_United_States,A People's History of the United States,Howard Zinn,"198,845", 4.06 
646,https://www.goodreads.com/book/show/374233.If_on_a_Winter_s_Night_a_Traveler,If on a Winter's Night a Traveler,Italo Calvino,"76,451", 4.05 
647,https://www.goodreads.com/book/show/13642.A_Wizard_of_Earthsea,"A Wizard of Earthsea (Earthsea Cycle, #1)",Ursula K. Le Guin,"248,789", 3.99 
648,https://www.goodreads.com/book/show/3869.A_Brief_History_of_Time,A Brief History of Time,Stephen Hawking,"314,415", 4.18 
649,https://www.goodreads.com/book/show/1554.Oedipus_Rex,"Oedipus Rex  (The Theban Plays, #1)",Sophocles,"173,827", 3.71 
650,https://www.goodreads.com/book/show/18423.The_Left_Hand_of_Darkness,"The Left Hand of Darkness (Hainish Cycle, #4)",Ursula K. Le Guin,"124,267", 4.08 
651,https://www.goodreads.com/book/show/13831.Alanna,"Alanna: The First Adventure (Song of the Lioness, #1)",Tamora Pierce,"120,326", 4.24 
652,https://www.goodreads.com/book/show/18545.Rosencrantz_and_Guildenstern_Are_Dead,Rosencrantz and Guildenstern Are Dead,Tom Stoppard,"80,105", 4.06 
653,https://www.goodreads.com/book/show/6853.One_for_the_Money,"One for the Money (Stephanie Plum, #1)",Janet Evanovich,"491,506", 4.04 
654,https://www.goodreads.com/book/show/2203.John_Adams,John Adams,David McCullough,"320,795", 4.05 
655,https://www.goodreads.com/book/show/304027.Lover_Unbound,"Lover Unbound (Black Dagger Brotherhood, #5)",J.R. Ward,"122,128", 4.32 
656,https://www.goodreads.com/book/show/20820994-i-ll-give-you-the-sun,I'll Give You the Sun,Jandy Nelson,"262,109", 4.14 
657,https://www.goodreads.com/book/show/89717.The_Haunting_of_Hill_House,The Haunting of Hill House,Shirley Jackson,"173,428", 3.83 
658,https://www.goodreads.com/book/show/32423.Watchers,Watchers,Dean Koontz,"155,143", 4.18 
659,https://www.goodreads.com/book/show/10357575-1q84,1Q84,Haruki Murakami,"208,504", 3.92 
660,https://www.goodreads.com/book/show/196970.The_Night_Before_Christmas,The Night Before Christmas,Clement C. Moore,"112,297", 4.37 
661,https://www.goodreads.com/book/show/13206828-cress,"Cress (The Lunar Chronicles, #3)",Marissa Meyer,"284,929", 4.42 
662,https://www.goodreads.com/book/show/14290364-champion,"Champion (Legend, #3)",Marie Lu,"171,882", 4.34 
663,https://www.goodreads.com/book/show/77197.Assassin_s_Apprentice,"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,"241,978", 4.15 
664,https://www.goodreads.com/book/show/99300.The_Yellow_Wallpaper_and_Other_Stories,The Yellow Wallpaper and Other Stories,Charlotte Perkins Gilman,"80,878", 4.04 
665,https://www.goodreads.com/book/show/10965.A_Breath_of_Snow_and_Ashes,"A Breath of Snow and Ashes (Outlander, #6)",Diana Gabaldon,"143,072", 4.43 
666,https://www.goodreads.com/book/show/16286.The_Magus,The Magus,John Fowles,"48,421", 4.06 
667,https://www.goodreads.com/book/show/47989.Night_Watch,"Night Watch (Discworld, #29; City Watch, #6)",Terry Pratchett,"96,919", 4.48 
668,https://www.goodreads.com/book/show/17212231-inferno,"Inferno (Robert Langdon, #4)",Dan Brown,"479,750", 3.86 
669,https://www.goodreads.com/book/show/46756.Oryx_and_Crake,"Oryx and Crake (MaddAddam, #1)",Margaret Atwood,"226,358", 4.01 
670,https://www.goodreads.com/book/show/1431.Veronika_Decides_to_Die,Veronika Decides to Die,Paulo Coelho,"178,831", 3.71 
671,https://www.goodreads.com/book/show/6262365-tempted,"Tempted (House of Night, #6)",P.C. Cast,"154,744", 3.95 
672,https://www.goodreads.com/book/show/10967.The_Fiery_Cross,"The Fiery Cross (Outlander, #5)",Diana Gabaldon,"177,313", 4.23 
673,https://www.goodreads.com/book/show/4953.A_Heartbreaking_Work_of_Staggering_Genius,A Heartbreaking Work of Staggering Genius,Dave Eggers,"174,391", 3.68 
674,https://www.goodreads.com/book/show/852470.I_d_Tell_You_I_Love_You_But_Then_I_d_Have_to_Kill_You,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",Ally Carter,"177,321", 3.82 
675,https://www.goodreads.com/book/show/452306.The_Sisterhood_of_the_Traveling_Pants,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",Ann Brashares,"633,995", 3.80 
676,https://www.goodreads.com/book/show/30346601-brainwalker,Brainwalker,Robyn Mundell,"19,814", 4.35 
677,https://www.goodreads.com/book/show/3388.Corelli_s_Mandolin,Corelli's Mandolin,Louis de Bernières,"77,785", 3.98 
678,https://www.goodreads.com/book/show/8682.Jitterbug_Perfume,Jitterbug Perfume,Tom Robbins,"70,485", 4.21 
679,https://www.goodreads.com/book/show/14249.Prodigal_Summer,Prodigal Summer,Barbara Kingsolver,"100,287", 3.99 
680,https://www.goodreads.com/book/show/29588376-the-lies-of-locke-lamora,"The Lies of Locke Lamora (Gentleman Bastard, #1)",Scott Lynch,"232,679", 4.26 
681,https://www.goodreads.com/book/show/88077.The_Magic_Mountain,The Magic Mountain,Thomas Mann,"39,451", 4.09 
682,https://www.goodreads.com/book/show/6882.Papillon,Papillon,Henri Charrière,"58,070", 4.22 
683,https://www.goodreads.com/book/show/323355.The_Book_of_Mormon,The Book of Mormon: Another Testament of Jesus Christ,Joseph Smith Jr.,"76,600", 4.33 
684,https://www.goodreads.com/book/show/21853621-the-nightingale,The Nightingale,Kristin Hannah,"734,331", 4.57 
685,https://www.goodreads.com/book/show/6295.Howl_and_Other_Poems,Howl and Other Poems,Allen Ginsberg,"95,276", 4.12 
686,https://www.goodreads.com/book/show/1582996.City_of_Ashes,"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,"768,146", 4.16 
687,https://www.goodreads.com/book/show/2052.The_Big_Sleep,The Big Sleep,Raymond Chandler,"130,574", 3.98 
688,https://www.goodreads.com/book/show/3980.From_the_Mixed_Up_Files_of_Mrs_Basil_E_Frankweiler,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,"192,704", 4.14 
689,https://www.goodreads.com/book/show/4982.The_Sirens_of_Titan,The Sirens of Titan,Kurt Vonnegut Jr.,"118,164", 4.14 
690,https://www.goodreads.com/book/show/2967752-the-elegance-of-the-hedgehog,The Elegance of the Hedgehog,Muriel Barbery,"152,765", 3.77 
691,https://www.goodreads.com/book/show/55030.Cosmos,Cosmos,Carl Sagan,"119,299", 4.37 
692,https://www.goodreads.com/book/show/44790978-matching-configurations,"Matching Configurations (Quantum Roots, #3)",Kyle Keyes,"5,095", 4.39 
693,https://www.goodreads.com/book/show/19351490-grimm-s-fairy-tales,Grimm's Fairy Tales,Jacob Grimm,"24,539", 4.13 
694,https://www.goodreads.com/book/show/14995.Odd_Thomas,"Odd Thomas (Odd Thomas, #1)",Dean Koontz,"254,896", 3.97 
695,https://www.goodreads.com/book/show/3478.Message_in_a_Bottle,Message in a Bottle,Nicholas Sparks,"216,471", 3.96 
696,https://www.goodreads.com/book/show/76401.Bury_My_Heart_at_Wounded_Knee,Bury My Heart at Wounded Knee: An Indian History of the American West,Dee Brown,"69,363", 4.21 
697,https://www.goodreads.com/book/show/13414446-prodigy,"Prodigy (Legend, #2)",Marie Lu,"207,523", 4.26 
698,https://www.goodreads.com/book/show/33507.Twenty_Thousand_Leagues_Under_the_Sea,"Twenty Thousand Leagues Under the Sea (Extraordinary Voyages, #6)",Jules Verne,"203,274", 3.89 
699,https://www.goodreads.com/book/show/7061.The_No_1_Ladies_Detective_Agency,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Alexander McCall Smith,"236,140", 3.79 
700,https://www.goodreads.com/book/show/32768522-carry-on,"Carry On (Simon Snow, #1)",Rainbow Rowell,"218,776", 4.21 
701,https://www.goodreads.com/book/show/35519.The_Power_of_Myth,The Power of Myth,Joseph Campbell,"45,313", 4.26 
702,https://www.goodreads.com/book/show/27266.Glass_Houses,"Glass Houses (The Morganville Vampires, #1)",Rachel Caine,"95,789", 3.91 
703,https://www.goodreads.com/book/show/40024.The_Alienist,"The Alienist (Dr. Laszlo Kreizler, #1)",Caleb Carr,"156,186", 4.05 
704,https://www.goodreads.com/book/show/42898.Lover_Revealed,"Lover Revealed (Black Dagger Brotherhood, #4)",J.R. Ward,"123,799", 4.29 
705,https://www.goodreads.com/book/show/73968.Love_Story,"Love Story (Love Story, #1)",Erich Segal,"53,270", 3.62 
706,https://www.goodreads.com/book/show/11337.The_Bluest_Eye,The Bluest Eye,Toni Morrison,"179,223", 4.07 
707,https://www.goodreads.com/book/show/9416.Confessions_of_a_Shopaholic,"Confessions of a Shopaholic (Shopaholic, #1)",Sophie Kinsella,"656,113", 3.66 
708,https://www.goodreads.com/book/show/6440.Ivanhoe,Ivanhoe,Walter Scott,"88,789", 3.75 
709,https://www.goodreads.com/book/show/292408.Angle_of_Repose,Angle of Repose,Wallace Stegner,"55,553", 4.22 
710,https://www.goodreads.com/book/show/140082.Club_Dead,"Club Dead (Sookie Stackhouse, #3)",Charlaine Harris,"225,788", 4.01 
711,https://www.goodreads.com/book/show/18334354-quantum-roots,"Quantum Roots (Quantum Roots, #1)",Kyle Keyes,"8,782", 4.34 
712,https://www.goodreads.com/book/show/6969.Emma,Emma,Jane Austen,"668,898", 4.01 
713,https://www.goodreads.com/book/show/16081272-the-edge-of-never,"The Edge of Never (The Edge of Never, #1)",J.A. Redmerski,"142,384", 4.23 
714,https://www.goodreads.com/book/show/41423092-the-awakening,The Awakening: Fate in Motion,Suzanne Boisvert,"6,628", 4.31 
715,https://www.goodreads.com/book/show/1202.Freakonomics,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt,"725,731", 3.98 
716,https://www.goodreads.com/book/show/9532.Ender_s_Shadow,"Ender's Shadow (The Shadow Series, #1)",Orson Scott Card,"156,740", 4.30 
717,https://www.goodreads.com/book/show/53496.Walk_Two_Moons,Walk Two Moons,Sharon Creech,"154,542", 3.96 
718,https://www.goodreads.com/book/show/37095.The_Shell_Seekers,The Shell Seekers,Rosamunde Pilcher,"95,739", 4.16 
719,https://www.goodreads.com/book/show/5098079-lover-avenged,"Lover Avenged (Black Dagger Brotherhood, #7)",J.R. Ward,"106,395", 4.37 
720,https://www.goodreads.com/book/show/85990.Princess_Academy,"Princess Academy (Princess Academy, #1)",Shannon Hale,"109,346","really liked it
 4.00 "
721,https://www.goodreads.com/book/show/12914.The_Aeneid,The Aeneid,Virgil,"108,156", 3.85 
722,https://www.goodreads.com/book/show/15749186-to-all-the-boys-i-ve-loved-before,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",Jenny Han,"519,861", 4.14 
723,https://www.goodreads.com/book/show/164154.A_Canticle_for_Leibowitz,"A Canticle for Leibowitz (St. Leibowitz, #1)",Walter M. Miller Jr.,"95,911", 3.97 
724,https://www.goodreads.com/book/show/32075671-the-hate-u-give,"The Hate U Give (The Hate U Give, #1)",Angie Thomas,"537,682", 4.51 
725,https://www.goodreads.com/book/show/110494.Living_Dead_in_Dallas,"Living Dead in Dallas (Sookie Stackhouse, #2)",Charlaine Harris,"240,205", 3.96 
726,https://www.goodreads.com/book/show/3805.The_Corrections,The Corrections,Jonathan Franzen,"159,594", 3.80 
727,https://www.goodreads.com/book/show/703292.The_Witch_of_Blackbird_Pond,The Witch of Blackbird Pond,Elizabeth George Speare,"138,118", 3.98 
728,https://www.goodreads.com/book/show/667.Anthem,Anthem,Ayn Rand,"133,318", 3.63 
729,https://www.goodreads.com/book/show/3109.The_Omnivore_s_Dilemma,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,"187,119", 4.16 
730,https://www.goodreads.com/book/show/6320534-under-the-dome,Under the Dome,Stephen King,"263,046", 3.91 
731,https://www.goodreads.com/book/show/13104080-unravel-me,"Unravel Me (Shatter Me, #2)",Tahereh Mafi,"177,821", 4.22 
732,https://www.goodreads.com/book/show/17961.Collected_Fictions,Collected Fictions,Jorge Luis Borges,"20,812", 4.58 
733,https://www.goodreads.com/book/show/6325285-rubinrot,"Rubinrot (Edelstein-Trilogie, #1)",Kerstin Gier,"117,600", 4.09 
734,https://www.goodreads.com/book/show/11334.Song_of_Solomon,Song of Solomon,Toni Morrison,"87,914", 4.09 
735,https://www.goodreads.com/book/show/7864437-the-death-cure,"The Death Cure (The Maze Runner, #3)",James Dashner,"346,530", 3.77 
736,https://www.goodreads.com/book/show/821611.The_Story_of_My_Life,The Story of My Life,Helen Keller,"134,840", 4.07 
737,https://www.goodreads.com/book/show/11125.Digital_Fortress,Digital Fortress,Dan Brown,"570,036", 3.67 
738,https://www.goodreads.com/book/show/41684.The_Jungle_Books,The Jungle Books,Rudyard Kipling,"84,342", 4.01 
739,https://www.goodreads.com/book/show/248596.Something_Wicked_This_Way_Comes,"Something Wicked This Way Comes (Green Town, #2)",Ray Bradbury,"104,112", 3.93 
740,https://www.goodreads.com/book/show/6280118-one-day,One Day,David Nicholls,"291,359", 3.80 
741,https://www.goodreads.com/book/show/8852.Macbeth,Macbeth,William Shakespeare,"688,429", 3.91 
742,https://www.goodreads.com/book/show/22881898-shot-down,Shot Down: The True Story of Pilot Howard Snyder and the Crew of the B-17 Susan Ruth,Steve Snyder,"17,431", 4.30 
743,https://www.goodreads.com/book/show/4865.How_to_Win_Friends_and_Influence_People,How to Win Friends and Influence People,Dale Carnegie,"641,703", 4.21 
744,https://www.goodreads.com/book/show/6654313-linger,"Linger (The Wolves of Mercy Falls, #2)",Maggie Stiefvater,"156,110", 3.89 
745,https://www.goodreads.com/book/show/22557272-the-girl-on-the-train,The Girl on the Train,Paula Hawkins,"2,187,104", 3.93 
746,https://www.goodreads.com/book/show/13872.Geek_Love,Geek Love,Katherine Dunn,"61,209", 3.95 
747,https://www.goodreads.com/book/show/264.The_Portrait_of_a_Lady,The Portrait of a Lady,Henry James,"74,230", 3.77 
748,https://www.goodreads.com/book/show/816.Cryptonomicon,Cryptonomicon,Neal Stephenson,"100,291", 4.24 
749,https://www.goodreads.com/book/show/38374795-howards-end,Howards End,E.M. Forster,"80,291", 3.95 
750,https://www.goodreads.com/book/show/50798.Jude_the_Obscure,Jude the Obscure,Thomas Hardy,"65,375", 3.81 
751,https://www.goodreads.com/book/show/357664.Because_of_Winn_Dixie,Because of Winn-Dixie,Kate DiCamillo,"211,542", 4.05 
752,https://www.goodreads.com/book/show/6137154-fire,"Fire (Graceling Realm, #2)",Kristin Cashore,"165,938", 4.10 
753,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World,Hard-Boiled Wonderland and the End of the World,Haruki Murakami,"107,396", 4.15 
754,https://www.goodreads.com/book/show/1923820.Holy_Bible,Holy Bible: King James Version,Anonymous,"225,391", 4.41 
755,https://www.goodreads.com/book/show/11507.My_Name_Is_Asher_Lev,My Name Is Asher Lev,Chaim Potok,"36,371", 4.21 
756,https://www.goodreads.com/book/show/2767793-the-hero-of-ages,"The Hero of Ages (Mistborn, #3)",Brandon Sanderson,"276,211", 4.48 
757,https://www.goodreads.com/book/show/7770.One_Fish_Two_Fish_Red_Fish_Blue_Fish,"One Fish, Two Fish, Red Fish, Blue Fish",Dr. Seuss,"169,704", 4.13 
758,https://www.goodreads.com/book/show/15783514-the-ocean-at-the-end-of-the-lane,The Ocean at the End of the Lane,Neil Gaiman,"493,686","really liked it
 4.00 "
759,https://www.goodreads.com/book/show/248704.It_s_Kind_of_a_Funny_Story,It's Kind of a Funny Story,Ned Vizzini,"217,000", 4.10 
760,https://www.goodreads.com/book/show/131359.Death_on_the_Nile,"Death on the Nile (Hercule Poirot, #17)",Agatha Christie,"138,385", 4.11 
761,https://www.goodreads.com/book/show/16690.The_Moon_Is_a_Harsh_Mistress,The Moon Is a Harsh Mistress,Robert A. Heinlein,"117,626", 4.15 
762,https://www.goodreads.com/book/show/15839976-red-rising,"Red Rising (Red Rising Saga, #1)",Pierce Brown,"258,197", 4.24 
763,https://www.goodreads.com/book/show/33917.The_Namesake,The Namesake,Jhumpa Lahiri,"237,440", 3.99 
764,https://www.goodreads.com/book/show/28260587-empire-of-storms,"Empire of Storms (Throne of Glass, #5)",Sarah J. Maas,"209,956", 4.53 
765,https://www.goodreads.com/book/show/426504.Ficciones,Ficciones,Jorge Luis Borges,"50,610", 4.44 
766,https://www.goodreads.com/book/show/2153405.Still_Alice,Still Alice,Lisa Genova,"300,838", 4.31 
767,https://www.goodreads.com/book/show/29059.Choke,Choke,Chuck Palahniuk,"189,099", 3.69 
768,https://www.goodreads.com/book/show/9673436-the-invention-of-hugo-cabret,The Invention of Hugo Cabret,Brian Selznick,"167,811", 4.20 
769,https://www.goodreads.com/book/show/34497.The_Color_of_Magic,"The Color of Magic (Discworld, #1; Rincewind, #1)",Terry Pratchett,"323,862", 3.99 
770,https://www.goodreads.com/book/show/49750.An_Abundance_of_Katherines,An Abundance of Katherines,John Green,"457,650", 3.57 
771,https://www.goodreads.com/book/show/57891.Battle_Royale,Battle Royale,Koushun Takami,"62,673", 4.16 
772,https://www.goodreads.com/book/show/17214.Starship_Troopers,Starship Troopers,Robert A. Heinlein,"196,547","really liked it
 4.00 "
773,https://www.goodreads.com/book/show/6690798-the-passage,"The Passage (The Passage, #1)",Justin Cronin,"193,880", 4.03 
774,https://www.goodreads.com/book/show/152380.Mary_Poppins,"Mary Poppins (Mary Poppins, #1)",P.L. Travers,"117,172", 4.02 
775,https://www.goodreads.com/book/show/12751687-finale,"Finale (Hush, Hush, #4)",Becca Fitzpatrick,"144,838", 4.17 
776,https://www.goodreads.com/book/show/77295.Gift_from_the_Sea,Gift from the Sea,Anne Morrow Lindbergh,"43,261", 4.15 
777,https://www.goodreads.com/book/show/16640.The_Sorrows_of_Young_Werther,The Sorrows of Young Werther,Johann Wolfgang von Goethe,"89,022", 3.68 
778,https://www.goodreads.com/book/show/7728.Antigone,"Antigone (The Theban Plays, #3)",Sophocles,"107,738", 3.67 
779,https://www.goodreads.com/book/show/5391115-the-awakening,"The Awakening (Darkest Powers, #2)",Kelley Armstrong,"109,960", 4.14 
780,https://www.goodreads.com/book/show/50033.Dandelion_Wine,"Dandelion Wine (Green Town, #1)",Ray Bradbury,"58,334", 4.06 
781,https://www.goodreads.com/book/show/36236123-survivor,Survivor,Chuck Palahniuk,"109,863", 3.91 
782,https://www.goodreads.com/book/show/48328.Revolutionary_Road,Revolutionary Road,Richard Yates,"81,094", 3.90 
783,https://www.goodreads.com/book/show/34484.Small_Gods,"Small Gods (Discworld, #13)",Terry Pratchett,"100,601", 4.30 
784,https://www.goodreads.com/book/show/6468666-the-reckoning,"The Reckoning (Darkest Powers, #3)",Kelley Armstrong,"111,579", 4.18 
785,https://www.goodreads.com/book/show/19057.I_Am_the_Messenger,I Am the Messenger,Markus Zusak,"141,880", 4.04 
786,https://www.goodreads.com/book/show/95819.The_Poetry_of_Robert_Frost,The Poetry of Robert Frost,Robert Frost,"47,908", 4.24 
787,https://www.goodreads.com/book/show/5246.Ethan_Frome,Ethan Frome,Edith Wharton,"110,800", 3.41 
788,https://www.goodreads.com/book/show/298275.Nausea,Nausea,Jean-Paul Sartre,"89,211", 3.92 
789,https://www.goodreads.com/book/show/40389231-cold-sassy-tree,Cold Sassy Tree,Olive Ann Burns,"98,375", 4.01 
790,https://www.goodreads.com/book/show/10569.On_Writing,On Writing: A Memoir of the Craft,Stephen King,"228,856", 4.32 
791,https://www.goodreads.com/book/show/186190.Forrest_Gump,"Forrest Gump (Forrest Gump, #1)",Winston Groom,"60,450", 4.06 
792,https://www.goodreads.com/book/show/18300212-the-trigger,The Trigger: Hunting the Assassin Who Brought the World to War,Tim Butcher,"2,846", 3.66 
793,https://www.goodreads.com/book/show/40941582,گم شده ای در مه,سید مرتضی مصطفوی,890, 4.03 
794,https://www.goodreads.com/book/show/21686.Shutter_Island,Shutter Island,Dennis Lehane,"168,913", 4.08 
795,https://www.goodreads.com/book/show/334176.The_Sparrow,"The Sparrow (The Sparrow, #1)",Mary Doria Russell,"65,734", 4.12 
796,https://www.goodreads.com/book/show/42697.Exodus,Exodus,Leon Uris,"92,106", 4.34 
797,https://www.goodreads.com/book/show/7445.The_Glass_Castle,The Glass Castle,Jeannette Walls,"928,707", 4.28 
798,https://www.goodreads.com/book/show/36072.The_7_Habits_of_Highly_Effective_People,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,"543,531", 4.12 
799,https://www.goodreads.com/book/show/15745950-walking-disaster,"Walking Disaster (Beautiful, #2)",Jamie McGuire,"169,052", 4.20 
800,https://www.goodreads.com/book/show/46164.Tender_Is_the_Night,Tender Is the Night,F. Scott Fitzgerald,"116,090", 3.81 
801,https://www.goodreads.com/book/show/83674.The_Bridges_of_Madison_County,The Bridges of Madison County,Robert James Waller,"83,219", 3.63 
802,https://www.goodreads.com/book/show/3407877-the-forgotten-garden,The Forgotten Garden,Kate Morton,"194,780", 4.13 
803,https://www.goodreads.com/book/show/8695.The_Restaurant_at_the_End_of_the_Universe,"The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,"237,348", 4.21 
804,https://www.goodreads.com/book/show/54479.Around_the_World_in_Eighty_Days,Around the World in Eighty Days,Jules Verne,"188,604", 3.94 
805,https://www.goodreads.com/book/show/10140661-gabriel-s-inferno,"Gabriel's Inferno (Gabriel's Inferno, #1)",Sylvain Reynard,"145,640","really liked it
 4.00 "
806,https://www.goodreads.com/book/show/6050298-dreamfever,"Dreamfever (Fever, #4)",Karen Marie Moning,"91,994", 4.40 
807,https://www.goodreads.com/book/show/11768.The_Hotel_New_Hampshire,The Hotel New Hampshire,John Irving,"58,823", 3.91 
808,https://www.goodreads.com/book/show/19547856-simon-vs-the-homo-sapiens-agenda,"Simon vs. the Homo Sapiens Agenda (Simonverse, #1)",Becky Albertalli,"302,641", 4.28 
809,https://www.goodreads.com/book/show/24765.Specials,"Specials (Uglies, #3)",Scott Westerfeld,"171,781", 3.76 
810,https://www.goodreads.com/book/show/8709523-the-golden-lily,"The Golden Lily (Bloodlines, #2)",Richelle Mead,"109,458", 4.31 
811,https://www.goodreads.com/book/show/1848.Wild_Swans,Wild Swans: Three Daughters of China,Jung Chang,"94,386", 4.25 
812,https://www.goodreads.com/book/show/2595138-the-gargoyle,The Gargoyle,Andrew Davidson,"45,342", 3.94 
813,https://www.goodreads.com/book/show/13928.Daughter_of_the_Forest,"Daughter of the Forest  (Sevenwaters, #1)",Juliet Marillier,"58,613", 4.23 
814,https://www.goodreads.com/book/show/29946.Illusions,Illusions: The Adventures of a Reluctant Messiah,Richard Bach,"57,751", 4.14 
815,https://www.goodreads.com/book/show/386372.Mort,"Mort (Discworld, #4; Death, #1)",Terry Pratchett,"202,477", 4.22 
816,https://www.goodreads.com/book/show/1241.A_Million_Little_Pieces,A Million Little Pieces,James Frey,"227,407", 3.65 
817,https://www.goodreads.com/book/show/140079.Definitely_Dead,Definitely Dead (Sookie Stackhouse #6),Charlaine Harris,"194,271","really liked it
 4.00 "
818,https://www.goodreads.com/book/show/78983.Kane_and_Abel,"Kane and Abel (Kane and Abel, #1)",Jeffrey Archer,"102,087", 4.31 
819,https://www.goodreads.com/book/show/18705209-the-blood-of-olympus,"The Blood of Olympus (The Heroes of Olympus, #5)",Rick Riordan,"211,014", 4.41 
820,https://www.goodreads.com/book/show/13596809-reflected-in-you,"Reflected in You (Crossfire, #2)",Sylvia Day,"313,882", 4.32 
821,https://www.goodreads.com/book/show/21671.Mystic_River,Mystic River,Dennis Lehane,"132,372", 4.16 
822,https://www.goodreads.com/book/show/16151178-the-sea-of-tranquility,The Sea of Tranquility,Katja Millay,"78,507", 4.31 
823,https://www.goodreads.com/book/show/373755.Absalom_Absalom_,"Absalom, Absalom!",William Faulkner,"39,188", 3.97 
824,https://www.goodreads.com/book/show/7805.Pale_Fire,Pale Fire,Vladimir Nabokov,"44,782", 4.11 
825,https://www.goodreads.com/book/show/5091.The_Dark_Tower,"The Dark Tower (The Dark Tower, #7)",Stephen King,"151,094", 4.24 
826,https://www.goodreads.com/book/show/2731276-the-story-of-edgar-sawtelle,The Story of Edgar Sawtelle,David Wroblewski,"93,934", 3.62 
827,https://www.goodreads.com/book/show/2168860.One_Foot_in_the_Grave,"One Foot in the Grave (Night Huntress, #2)",Jeaniene Frost,"95,814", 4.29 
828,https://www.goodreads.com/book/show/7046495-lover-mine,"Lover Mine (Black Dagger Brotherhood, #8)",J.R. Ward,"104,391", 4.39 
